bin_idx,subclass,x_center,x_length,y_center,y_length,z_center,z_length,z_rotation,confidence_score
000019.pcd,VRU_Adult,22.90826854705811,0.83,-25.525560061136886,0.75,-2.6471760988235475,1.59,144.12601724352174,0.38596370816230774
000020.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.451558730181532,0.97,-20.118389690623566,1.56,-3.2929741074057186,1.68,-76.89013914791778,0.8839971423149109
000020.pcd,VRU_Adult,22.92722014224891,0.83,-25.518263498942062,0.75,-2.6461193055817573,1.59,143.65708011836858,0.38163480162620544
000021.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.422225839951466,0.97,-20.114056531120756,1.56,-3.2681882381439213,1.68,-72.63499067001922,0.8661436438560486
000021.pcd,VRU_Adult,22.92814095815023,0.83,-25.513443819681804,0.75,-2.6670575857162473,1.59,136.27615018554812,0.42434361577033997
000022.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.470158517360693,0.97,-20.19637882709504,1.56,-3.27519690990448,1.68,-75.3780217190328,0.8661436438560486
000022.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,24.308887390863326,0.97,-32.590643564860024,1.56,-2.232385737555367,1.68,-72.29935555981336,0.42952412366867065
000022.pcd,VRU_Adult,22.927914981184337,0.83,-25.52957738679031,0.75,-2.674903631210327,1.59,142.46078933300583,0.39908698201179504
000023.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.483338560376852,0.97,-20.159938812255866,1.56,-3.2930419445037846,1.68,-72.07345865867077,0.8463953137397766
000023.pcd,VRU_Adult,22.94049625396729,0.83,-25.530432001749674,0.75,-2.6799788395563753,1.59,137.10776981973493,0.4704321026802063
000024.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.468789100646978,0.97,-20.21121294358198,1.56,-3.278701740152696,1.68,-73.21727681023992,0.8740337491035461
000024.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,23.33538554963612,0.97,-27.865839186168852,1.56,-2.5144968032836905,1.68,-73.26728104513208,0.47580069303512573
000024.pcd,VRU_Adult,22.925433454842405,0.83,-25.516437596288224,0.75,-2.63248950859596,1.59,144.3761494038617,0.39432382583618164
000025.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.439633309841163,0.97,-20.163725733757023,1.56,-3.1899049878120427,1.68,-77.41552737069341,0.8800576329231262
000025.pcd,VRU_Adult,22.939381090799973,0.83,-25.53090171813965,0.75,-2.6802438020706174,1.59,137.47393731932428,0.4500488340854645
000026.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.459556293487552,0.97,-20.25522727966309,1.56,-3.3389281630516052,1.68,-74.73454771120177,0.8724523186683655
000026.pcd,VRU_Adult,22.93448522014003,0.83,-25.53358145683043,0.75,-2.6899565112206245,1.59,142.39908564659967,0.43733155727386475
000026.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,24.106187286376954,0.97,-31.433440017700196,1.56,-2.3284715366363518,1.68,-72.20166624250149,0.39837077260017395
000027.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.47968361112807,0.97,-20.258705457051597,1.56,-3.2684605386522083,1.68,-68.63084825965711,0.875303328037262
000027.pcd,VRU_Adult,22.9326946034151,0.83,-25.511091961580167,0.75,-2.6539743928348316,1.59,137.28794493191867,0.42944419384002686
000028.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.415729105472572,0.97,-20.33161091804505,1.56,-3.30477786064148,1.68,-68.72333084111736,0.8742506504058838
000028.pcd,VRU_Adult,22.92780685424805,0.83,-25.52135248745189,0.75,-2.684269631610196,1.59,142.4103304861175,0.460085391998291
000029.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.444636595876599,0.97,-20.33526300129138,1.56,-3.2631563512902515,1.68,-67.17425474722594,0.8641877174377441
000029.pcd,VRU_Adult,22.933128476142887,0.83,-25.522720158100128,0.75,-2.7016717344522467,1.59,143.441768487755,0.4565751552581787
000030.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.45773103502062,0.97,-20.51487106747098,1.56,-3.4261037906010947,1.68,-66.64473938031429,0.8712039589881897
000030.pcd,VRU_Adult,22.924588339669363,0.83,-25.53924489702497,0.75,-2.6922454289027615,1.59,141.6580180356871,0.4819393754005432
000030.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.641580104827888,0.99,-6.491769740456029,1.12,-3.840484368173699,1.58,-10.39062655085623,0.33139216899871826
000031.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.439514279365547,0.97,-20.403637290000923,1.56,-3.363055646419525,1.68,-65.66559378200631,0.8735926747322083
000031.pcd,VRU_Adult,22.93240079572124,0.83,-25.52106980354555,0.75,-2.709426472263951,1.59,140.1954978014909,0.47003912925720215
000031.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.634136199951179,0.99,-6.504887876056495,1.12,-3.8605079650878897,1.58,-22.081263727226364,0.33154913783073425
000032.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.473344612121588,0.97,-20.556677913665776,1.56,-3.517110085487366,1.68,-66.36040258523408,0.8801274299621582
000032.pcd,VRU_Adult,22.93071964808873,0.83,-25.53764899117606,0.75,-2.6961919512067514,1.59,145.73070039412104,0.4563722610473633
000033.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.393450736999515,0.97,-20.352436171637645,1.56,-3.3414410617616443,1.68,-68.84807228688086,0.874062716960907
000033.pcd,VRU_Adult,22.933394056377992,0.83,-25.524462208603367,0.75,-2.671714024110273,1.59,135.08825183329324,0.39804065227508545
000033.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.629388570785527,0.99,-6.485346741146516,1.12,-3.842500421735975,1.58,-13.94001984548457,0.3039785623550415
000034.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.440350744459371,0.97,-20.464079115125873,1.56,-3.3981808159086437,1.68,-62.19821632518177,0.8756648898124695
000034.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,23.784316943242004,0.97,-30.336916263286884,1.56,-2.4302266125495606,1.68,-73.16025588559887,0.39745664596557617
000034.pcd,VRU_Adult,22.921957633074594,0.83,-25.524761760936066,0.75,-2.685252631411833,1.59,143.88553278431482,0.3586075007915497
000035.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.416437550594935,0.97,-20.47378680580541,1.56,-3.42325086342661,1.68,-63.13784479762611,0.8729243874549866
000035.pcd,VRU_Adult,22.929500272197107,0.83,-25.52679080347861,0.75,-2.7076119684403936,1.59,140.40323934747232,0.4204525947570801
000036.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.419091375250572,0.97,-20.469093021593597,1.56,-3.3802507174642464,1.68,-62.71252790010853,0.8721703886985779
000036.pcd,VRU_Adult,22.913704744974776,0.83,-25.52500216166179,0.75,-2.6480841000874835,1.59,146.1359114495617,0.4078024923801422
000036.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,23.55812772115072,0.97,-29.088512693132675,1.56,-2.4865734179814645,1.68,-72.8412606224054,0.40705910325050354
000037.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.408254623413091,0.97,-20.47347382938161,1.56,-3.3857611768385945,1.68,-63.54935608568483,0.8714019060134888
000037.pcd,VRU_Adult,22.941837847232822,0.83,-25.5303208231926,0.75,-2.643139272928238,1.59,135.5817604756208,0.3523411750793457
000038.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.415304136276252,0.97,-20.49753322601319,1.56,-3.359355020523072,1.68,-60.682758083953466,0.8755854964256287
000038.pcd,VRU_Adult,22.927863438924152,0.83,-25.52810877019709,0.75,-2.645645835182883,1.59,143.3076547937748,0.3591857850551605
000039.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.409415345442927,0.97,-20.419033150923887,1.56,-3.3962654063576148,1.68,-61.28303599847923,0.872698187828064
000039.pcd,VRU_Adult,22.930634722990153,0.83,-25.530481787288892,0.75,-2.670368517146391,1.59,142.52192713034225,0.355952650308609
000040.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.408148193359382,0.97,-20.405239359537763,1.56,-3.382162936528524,1.68,-59.74835861091072,0.87322998046875
000040.pcd,VRU_Adult,22.93493690490723,0.83,-25.534756278991704,0.75,-2.69274222056071,1.59,137.8514145529342,0.3524518609046936
000041.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.376298964023597,0.97,-20.370346903800968,1.56,-3.281574234366417,1.68,-60.019570971953975,0.8714417219161987
000041.pcd,VRU_Adult,22.955242315928146,0.83,-25.536894692314995,0.75,-2.6428054836061263,1.59,132.70480854877354,0.39379483461380005
000042.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.434643896002525,0.97,-20.52352363184879,1.56,-3.4618901328036666,1.68,-61.942956219049286,0.8724502325057983
000042.pcd,VRU_Adult,22.927991982662316,0.83,-25.5286851940733,0.75,-2.6592462929812335,1.59,141.2579018985494,0.3565031886100769
000042.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.590219206280185,0.99,-6.559216790729103,1.12,-3.9315052164925453,1.58,1.0620396600620001,0.34220951795578003
000043.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.407024684705238,0.97,-20.40721642343622,1.56,-3.3950544282009734,1.68,-61.58499535721594,0.8724502325057983
000043.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.535544259207596,0.99,-6.569486107145041,1.12,-3.821858031409127,1.58,-3.8866193719909408,0.3992871344089508
000043.pcd,VRU_Adult,22.92948967218399,0.83,-25.528350055217743,0.75,-2.6854213625192638,1.59,139.67678733194114,0.3806667923927307
000044.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.365608334541326,0.97,-20.35134816169739,1.56,-3.311820775270462,1.68,-59.94581770052316,0.8714571595191956
000044.pcd,VRU_Adult,22.934637705485027,0.83,-25.532500873912465,0.75,-2.677515470620357,1.59,139.86307479517663,0.42513027787208557
000044.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.534370613098148,0.99,-6.587443033854169,1.12,-3.8621586799621572,1.58,-6.079254852882064,0.37760239839553833
000045.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.360230803489692,0.97,-20.335374236106876,1.56,-3.300640642642975,1.68,-60.31368083798586,0.8739866018295288
000045.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.5549917485978915,0.99,-6.606290049023102,1.12,-3.9136625925699864,1.58,-2.0107358196944105,0.5054651498794556
000045.pcd,VRU_Adult,22.940855475033032,0.83,-25.524546398836023,0.75,-2.6509709147845992,1.59,139.6176030935472,0.4190607964992523
000046.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.331394635714028,0.97,-20.255829884455757,1.56,-3.264049291610718,1.68,-56.01214858842547,0.8751553297042847
000046.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.540202647447591,0.99,-6.598075568675997,1.12,-3.8927950710058203,1.58,-10.547386632693872,0.40205055475234985
000046.pcd,VRU_Adult,22.953855216503143,0.83,-25.538238048553467,0.75,-2.6378702893853183,1.59,131.87556633959576,0.38913780450820923
000047.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.439727067947391,0.97,-20.504704380035406,1.56,-3.439119279384613,1.68,-61.904321985541465,0.8774192333221436
000047.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,23.927594661712646,0.97,-30.423222827911378,1.56,-2.38581604361534,1.68,-72.00394155710521,0.3842773139476776
000047.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.5468198458353735,0.99,-6.607261101404828,1.12,-3.912719594107733,1.58,-4.453856743713667,0.37606310844421387
000047.pcd,VRU_Adult,22.943590990702315,0.83,-25.53501694997152,0.75,-2.6549446821212768,1.59,137.92295350969883,0.34243205189704895
000048.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.365574768611367,0.97,-20.388512202671603,1.56,-3.3540413039071217,1.68,-59.62798842512792,0.876940906047821
000048.pcd,VRU_Adult,22.960618972778324,0.83,-25.547880999247234,0.75,-2.6599772373835235,1.59,132.46530932174824,0.3742501735687256
000048.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.535572655995693,0.99,-6.593149693806967,1.12,-3.8999293486277256,1.58,-12.739911079242631,0.31298014521598816
000049.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.449717362721767,0.97,-20.475536558363178,1.56,-3.4207474258210926,1.68,-62.14771709644382,0.875300407409668
000049.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,23.077277683076407,0.97,-26.663064411708287,1.56,-2.590850080762589,1.68,-74.16598909841886,0.38345152139663696
000049.pcd,VRU_Adult,22.91788741080992,0.83,-25.52691976485714,0.75,-2.6614442794553694,1.59,145.6560463890465,0.3685545325279236
000050.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.416930071512862,0.97,-20.39318275451661,1.56,-3.28803407351176,1.68,-61.22230183494667,0.8751119375228882
000050.pcd,VRU_Adult,22.949731563699657,0.83,-25.537899543499126,0.75,-2.6687314181492243,1.59,135.25600012171563,0.3902856707572937
000050.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.4962912514096285,0.99,-6.517765794481552,1.12,-3.8132177875155486,1.58,-26.979488480824955,0.329651415348053
000051.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.476085763228571,0.97,-20.587402343750004,1.56,-3.544388482445165,1.68,-63.564996410675086,0.8839207887649536
000051.pcd,VRU_Adult,22.917197565878592,0.83,-25.525128149217174,0.75,-2.661569403063865,1.59,144.80312330542046,0.37068167328834534
000051.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.51610573600321,0.99,-6.551428009481994,1.12,-3.821331024169921,1.58,-8.678246159506148,0.3315252959728241
000052.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.42353636026383,0.97,-20.423451185226448,1.56,-3.260550275444985,1.68,-64.2403431527089,0.8853381276130676
000052.pcd,VRU_Adult,22.933447182178497,0.83,-25.524574756622314,0.75,-2.640970654785632,1.59,137.82544641931742,0.4117859899997711
000052.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.52291909853618,0.99,-6.572136667039661,1.12,-3.8641455570856724,1.58,-11.704883277248097,0.3114013969898224
000053.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.449027285856364,0.97,-20.462823979994834,1.56,-3.3444152439341828,1.68,-67.00527323692293,0.8843556642532349
000053.pcd,VRU_Adult,22.9357972298899,0.83,-25.528215285270445,0.75,-2.674748566842848,1.59,140.45477676617787,0.39793816208839417
000053.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.537690824932529,0.99,-6.5784788926442515,1.12,-3.8300092220306388,1.58,-1.0119252708860378,0.3006625175476074
000054.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.450430297851566,0.97,-20.448606618245446,1.56,-3.343912474314372,1.68,-64.8760847071006,0.8816143274307251
000054.pcd,VRU_Adult,22.94144948323568,0.83,-25.541970252990726,0.75,-2.6778712352116902,1.59,136.8340028852448,0.37059614062309265
000054.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.546568817562532,0.99,-6.5796195930904835,1.12,-3.833240681224398,1.58,-4.374166348004772,0.30127981305122375
000055.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.473021356683034,0.97,-20.536050194188174,1.56,-3.4693870544433594,1.68,-66.96628044380796,0.8832066059112549
000055.pcd,VRU_Adult,22.925448238849643,0.83,-25.52259588241577,0.75,-2.6909098550677295,1.59,143.59326821318734,0.3771906793117523
000055.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.564296960830692,0.99,-6.5945465034908715,1.12,-3.8703449699613777,1.58,-12.584451816262447,0.30081066489219666
000056.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.45745925903321,0.97,-20.469115161895758,1.56,-3.3290737986564642,1.68,-67.39223596149711,0.8797305226325989
000056.pcd,VRU_Adult,22.93261025746664,0.83,-25.52216777801514,0.75,-2.676159207026164,1.59,138.7658717339376,0.3708626627922058
000057.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.393544705708827,0.97,-20.32173919677735,1.56,-3.258324527740479,1.68,-67.5439288295486,0.8792498707771301
000057.pcd,VRU_Adult,22.934654909021713,0.83,-25.51551897385541,0.75,-2.7039630553301635,1.59,140.11490838837724,0.3759344816207886
000058.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.491148312886562,0.97,-20.573741004580548,1.56,-3.4539917083013627,1.68,-68.76300753925054,0.8804417848587036
000058.pcd,VRU_Adult,22.93328182117359,0.83,-25.527748984259528,0.75,-2.6784729893143107,1.59,141.2590186702262,0.3593427836894989
000059.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.43787092632718,0.97,-20.371298472086593,1.56,-3.2370070351494684,1.68,-69.53776051181754,0.8785090446472168
000059.pcd,VRU_Adult,22.93140731319305,0.83,-25.52478082718388,0.75,-2.676110898294755,1.59,137.2227815027318,0.39978212118148804
000060.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.45199434380783,0.97,-20.406832945974255,1.56,-3.283494472503662,1.68,-67.01392523023355,0.8778978586196899
000060.pcd,VRU_Adult,22.931456421360828,0.83,-25.539017070423473,0.75,-2.6871363466436207,1.59,141.94296482136866,0.34924378991127014
000061.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.480986143413348,0.97,-20.45700043126157,1.56,-3.425604933186582,1.68,-67.66764663367906,0.8721576929092407
000061.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,23.14110628763835,0.97,-26.79613823360867,1.56,-2.577393935786352,1.68,-71.87010296145058,0.3764595687389374
000061.pcd,VRU_Adult,22.92318983638988,0.83,-25.534762438605817,0.75,-2.681728138643153,1.59,143.47334173289298,0.34801432490348816
000061.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.624631853664629,0.99,-6.545785370995018,1.12,-3.8280755351571467,1.58,-17.311162273519926,0.3055683970451355
000062.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.4113616347313,0.97,-20.324656844139103,1.56,-3.215268149971962,1.68,-66.37058424547789,0.8715517520904541
000062.pcd,VRU_Adult,22.93137788772583,0.83,-25.533165216445923,0.75,-2.6660594865679728,1.59,140.18658182683447,0.38473647832870483
000063.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.456415335337327,0.97,-20.457647747463657,1.56,-3.3790012730492487,1.68,-71.49460083316131,0.8706403970718384
000063.pcd,VRU_Adult,22.94194087982178,0.83,-25.52621078491211,0.75,-2.6439127922058097,1.59,139.47933407570665,0.4155442416667938
000063.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.640620160102852,0.99,-6.536440324783331,1.12,-3.8690320968627914,1.58,-13.891962483464209,0.3166985511779785
000064.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.46819777715774,0.97,-20.47440692356655,1.56,-3.3746891702924455,1.68,-63.82507416434833,0.8706403970718384
000064.pcd,VRU_Adult,22.931739970615933,0.83,-25.521592112949918,0.75,-2.675342689241681,1.59,137.7104520149655,0.37990373373031616
000064.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.6179856724209305,0.99,-6.490146398544314,1.12,-3.811501873864067,1.58,-6.161575206949104,0.3219699561595917
000065.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.447068881988532,0.97,-20.446970081329347,1.56,-3.339880645275116,1.68,-65.94825611242982,0.8701245784759521
000065.pcd,VRU_Adult,22.943911061142433,0.83,-25.525455243659742,0.75,-2.675146160703716,1.59,138.86051798206998,0.4133537709712982
000065.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.628440666198735,0.99,-6.507114291191104,1.12,-3.8641693353652946,1.58,-18.95474248708081,0.35526934266090393
000066.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.462213218212135,0.97,-20.378451943397526,1.56,-3.2929856330156326,1.68,-70.32568527944869,0.8684567809104919
000066.pcd,VRU_Adult,22.918733465260473,0.83,-25.513304019796436,0.75,-2.6200862259700375,1.59,139.5802089667501,0.4191559851169586
000066.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.5786890983581605,0.99,-6.473812311887745,1.12,-3.787608578801154,1.58,-13.157814918092743,0.35332226753234863
000067.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.484556398893664,0.97,-20.50306751853542,1.56,-3.4068004206607214,1.68,-68.3776355242708,0.8706246614456177
000067.pcd,VRU_Adult,22.915247271137854,0.83,-25.530112789523216,0.75,-2.6504674265461574,1.59,145.32577943312765,0.38117507100105286
000067.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.638677438100186,0.99,-6.493869384129846,1.12,-3.8371603753831645,1.58,-16.302172310755374,0.320779025554657
000068.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.482044628688273,0.97,-20.51238396054223,1.56,-3.4605105490911576,1.68,-67.68535212923737,0.8704006671905518
000068.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.62500131130219,0.99,-6.511164188385014,1.12,-3.856991446018218,1.58,-18.17245749470663,0.3749597370624542
000068.pcd,VRU_Adult,22.92566793105182,0.83,-25.525886591743024,0.75,-2.6817384888144105,1.59,142.8294323385232,0.3699997365474701
000069.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.439755694071458,0.97,-20.386423873901375,1.56,-3.3644371191660563,1.68,-64.91218075082031,0.8761043548583984
000069.pcd,VRU_Adult,22.922888355870406,0.83,-25.524652419551725,0.75,-2.6673039082557914,1.59,142.94922315263776,0.38884589076042175
000069.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.617100596427924,0.99,-6.51261630058289,1.12,-3.8589798092842096,1.58,-19.485757390348677,0.3664869964122772
000070.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.475913198370689,0.97,-20.516100030196345,1.56,-3.4830335064938196,1.68,-67.18464053215817,0.8766534924507141
000070.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.607601530411673,0.99,-6.504303174860344,1.12,-3.8085686599507045,1.58,-19.79040736732049,0.42301303148269653
000070.pcd,VRU_Adult,22.92950065047653,0.83,-25.536919911702473,0.75,-2.6509122142085317,1.59,143.5007334254724,0.38218310475349426
000071.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.440279579162603,0.97,-20.45527935028077,1.56,-3.47357861995697,1.68,-65.9685058237607,0.8752054572105408
000071.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.626880539788145,0.99,-6.513245820999148,1.12,-3.840953720940483,1.58,-16.01727676079383,0.4933282732963562
000071.pcd,VRU_Adult,22.93439471337103,0.83,-25.53156945013231,0.75,-2.6987635166414314,1.59,142.60838324849047,0.39034828543663025
000072.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.41435202430277,0.97,-20.269325480741617,1.56,-3.194428878671983,1.68,-59.21740829105202,0.8762410879135132
000072.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.615028619766241,0.99,-6.5106156349182145,1.12,-3.826301157474517,1.58,-13.438248037618447,0.40710848569869995
000072.pcd,VRU_Adult,22.934710535509836,0.83,-25.52270034263874,0.75,-2.706884030638069,1.59,137.50197395251823,0.3864830434322357
000073.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.479124523344499,0.97,-20.47733579363142,1.56,-3.4727673076447987,1.68,-68.23904475198694,0.8764028549194336
000073.pcd,VRU_Adult,22.92765820026398,0.83,-25.5176340341568,0.75,-2.711106769740581,1.59,142.85047716301418,0.38371944427490234
000073.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,4.608793584924,0.99,-6.520282996328258,1.12,-3.8333741363726155,1.58,-18.02727036813235,0.3472594916820526
000074.pcd,VRU_Adult_Using_Non-Motorized_Device/Prop_Other,12.424446105957037,0.97,-20.343607149626084,1.56,-3.277785426691959,1.68,-69.25919638450301,0.8761056065559387
000074.pcd,VRU_Adult,22.93868409433673,0.83,-25.537423164613784,0.75,-2.6835314612234784,1.59,136.73491359475958,0.3902318477630615
